"priority","pack_id","year","make","model","trim","powertrain","segment","oem_family","schedule_kind","source_tier","primary_pdf_url","alternate_pdf_urls","manual_type","maintenance_section_title","manual_share_applied","shared_from_pack_id","estimated_pdf_pages","http_status","content_type","sha256_if_downloaded","confidence","notes","blocked_reason"
"30","bmw-5-series-2023-540i","2023","BMW","5 Series","540i","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2023/BMW-MY-2023-All-Models-Maintenance-(On-line).pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","yes","bmw-5-series-2023-530i","24","200","application/pdf","f77926d943328b1465e48c161e2151b0e310dd3f3c24e8c693452025157bb4d3","0.88","Schedule shared across trims per manual_share_policy; official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; shared from bmw-5-series-2023-530i. URL verification passed: HTTP 200, application/pdf, %PDF magic, 836848 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 836848 bytes, SHA-256 f77926d943328b1465e48c161e2151b0e310dd3f3c24e8c693452025157bb4d3. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"31","bmw-5-series-2022-530i","2022","BMW","5 Series","530i","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2022/BMW_2022_All_Models_Maintenance_ADA.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","no","","27","200","application/pdf","bde6822fd8b30af841919e52d6f192e5ebdd07a0cde44e852d91db022bae0cfb","0.90","Official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; canonical source for same-MY 5 Series trims. URL verification passed: HTTP 200, application/pdf, %PDF magic, 921173 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 921173 bytes, SHA-256 bde6822fd8b30af841919e52d6f192e5ebdd07a0cde44e852d91db022bae0cfb. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"32","bmw-5-series-2022-530e","2022","BMW","5 Series","530e","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2022/BMW_2022_All_Models_Maintenance_ADA.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","yes","bmw-5-series-2022-530i","27","200","application/pdf","bde6822fd8b30af841919e52d6f192e5ebdd07a0cde44e852d91db022bae0cfb","0.88","Schedule shared across trims per manual_share_policy; official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; shared from bmw-5-series-2022-530i. URL verification passed: HTTP 200, application/pdf, %PDF magic, 921173 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 921173 bytes, SHA-256 bde6822fd8b30af841919e52d6f192e5ebdd07a0cde44e852d91db022bae0cfb. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"33","bmw-5-series-2022-540i","2022","BMW","5 Series","540i","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2022/BMW_2022_All_Models_Maintenance_ADA.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","yes","bmw-5-series-2022-530i","27","200","application/pdf","bde6822fd8b30af841919e52d6f192e5ebdd07a0cde44e852d91db022bae0cfb","0.88","Schedule shared across trims per manual_share_policy; official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; shared from bmw-5-series-2022-530i. URL verification passed: HTTP 200, application/pdf, %PDF magic, 921173 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 921173 bytes, SHA-256 bde6822fd8b30af841919e52d6f192e5ebdd07a0cde44e852d91db022bae0cfb. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"34","bmw-5-series-2021-530i","2021","BMW","5 Series","530i","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2021/5A1BC92_21MY_BMW_Maintenance_FINAL_Print_withCover_111220.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","no","","26","200","application/pdf","3596c1ae0c3e8a25be5da00290b807bebcc75ecacbb8eb102a539622fd63b317","0.90","Official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; canonical source for same-MY 5 Series trims. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1346051 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 1346051 bytes, SHA-256 3596c1ae0c3e8a25be5da00290b807bebcc75ecacbb8eb102a539622fd63b317. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"35","bmw-5-series-2021-530e","2021","BMW","5 Series","530e","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2021/5A1BC92_21MY_BMW_Maintenance_FINAL_Print_withCover_111220.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","yes","bmw-5-series-2021-530i","26","200","application/pdf","3596c1ae0c3e8a25be5da00290b807bebcc75ecacbb8eb102a539622fd63b317","0.88","Schedule shared across trims per manual_share_policy; official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; shared from bmw-5-series-2021-530i. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1346051 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 1346051 bytes, SHA-256 3596c1ae0c3e8a25be5da00290b807bebcc75ecacbb8eb102a539622fd63b317. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"36","bmw-5-series-2021-540i","2021","BMW","5 Series","540i","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2021/5A1BC92_21MY_BMW_Maintenance_FINAL_Print_withCover_111220.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","yes","bmw-5-series-2021-530i","26","200","application/pdf","3596c1ae0c3e8a25be5da00290b807bebcc75ecacbb8eb102a539622fd63b317","0.88","Schedule shared across trims per manual_share_policy; official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; shared from bmw-5-series-2021-530i. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1346051 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 1346051 bytes, SHA-256 3596c1ae0c3e8a25be5da00290b807bebcc75ecacbb8eb102a539622fd63b317. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"37","bmw-5-series-2020-530i","2020","BMW","5 Series","530i","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2020/5A0BC07_20MY_BMW_Maintenance_FINAL_Print_withCover_042220.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","no","","27","200","application/pdf","54ce5e875bee4f11673c2ab308f5a776e136a254dd87d9ed6af304b52cd7db2a","0.90","Official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; canonical source for same-MY 5 Series trims. URL verification passed: HTTP 200, application/pdf, %PDF magic, 2042684 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 2042684 bytes, SHA-256 54ce5e875bee4f11673c2ab308f5a776e136a254dd87d9ed6af304b52cd7db2a. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"38","bmw-5-series-2020-530e","2020","BMW","5 Series","530e","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2020/5A0BC07_20MY_BMW_Maintenance_FINAL_Print_withCover_042220.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","yes","bmw-5-series-2020-530i","27","200","application/pdf","54ce5e875bee4f11673c2ab308f5a776e136a254dd87d9ed6af304b52cd7db2a","0.88","Schedule shared across trims per manual_share_policy; official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; shared from bmw-5-series-2020-530i. URL verification passed: HTTP 200, application/pdf, %PDF magic, 2042684 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 2042684 bytes, SHA-256 54ce5e875bee4f11673c2ab308f5a776e136a254dd87d9ed6af304b52cd7db2a. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"39","bmw-5-series-2020-540i","2020","BMW","5 Series","540i","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2020/5A0BC07_20MY_BMW_Maintenance_FINAL_Print_withCover_042220.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","yes","bmw-5-series-2020-530i","27","200","application/pdf","54ce5e875bee4f11673c2ab308f5a776e136a254dd87d9ed6af304b52cd7db2a","0.88","Schedule shared across trims per manual_share_policy; official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; shared from bmw-5-series-2020-530i. URL verification passed: HTTP 200, application/pdf, %PDF magic, 2042684 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 2042684 bytes, SHA-256 54ce5e875bee4f11673c2ab308f5a776e136a254dd87d9ed6af304b52cd7db2a. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"40","bmw-5-series-2019-530i","2019","BMW","5 Series","530i","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2019/2019-BMW-Maintenance.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","no","","36","200","application/pdf","9378017163d6ff1a1e9b6f6ff519474d05832c448db619a36edc573a1dcd259e","0.90","Official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; canonical source for same-MY 5 Series trims. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1027813 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 1027813 bytes, SHA-256 9378017163d6ff1a1e9b6f6ff519474d05832c448db619a36edc573a1dcd259e. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"41","bmw-5-series-2019-530e","2019","BMW","5 Series","530e","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2019/2019-BMW-Maintenance.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","yes","bmw-5-series-2019-530i","36","200","application/pdf","9378017163d6ff1a1e9b6f6ff519474d05832c448db619a36edc573a1dcd259e","0.88","Schedule shared across trims per manual_share_policy; official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; shared from bmw-5-series-2019-530i. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1027813 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 1027813 bytes, SHA-256 9378017163d6ff1a1e9b6f6ff519474d05832c448db619a36edc573a1dcd259e. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"42","bmw-5-series-2019-540i","2019","BMW","5 Series","540i","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2019/2019-BMW-Maintenance.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","yes","bmw-5-series-2019-530i","36","200","application/pdf","9378017163d6ff1a1e9b6f6ff519474d05832c448db619a36edc573a1dcd259e","0.88","Schedule shared across trims per manual_share_policy; official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; shared from bmw-5-series-2019-530i. URL verification passed: HTTP 200, application/pdf, %PDF magic, 1027813 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 1027813 bytes, SHA-256 9378017163d6ff1a1e9b6f6ff519474d05832c448db619a36edc573a1dcd259e. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"43","bmw-5-series-2018-530i","2018","BMW","5 Series","530i","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2018/2018-BMW-Maintenance.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","no","","27","200","application/pdf","436e40aab28d758cb5e1546059cb71f02a0fe3799128f7d1dbd5ee28e21a2b58","0.90","Official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; canonical source for same-MY 5 Series trims. OEM interval matrix explicitly includes the 3, 5 Series vehicle group. URL verification passed: HTTP 200, application/pdf, %PDF magic, 953687 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 953687 bytes, SHA-256 436e40aab28d758cb5e1546059cb71f02a0fe3799128f7d1dbd5ee28e21a2b58. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"44","bmw-5-series-2018-530e","2018","BMW","5 Series","530e","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2018/2018-BMW-Maintenance.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","yes","bmw-5-series-2018-530i","27","200","application/pdf","436e40aab28d758cb5e1546059cb71f02a0fe3799128f7d1dbd5ee28e21a2b58","0.88","Schedule shared across trims per manual_share_policy; official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; shared from bmw-5-series-2018-530i. OEM interval matrix explicitly includes the 3, 5 Series vehicle group. URL verification passed: HTTP 200, application/pdf, %PDF magic, 953687 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 953687 bytes, SHA-256 436e40aab28d758cb5e1546059cb71f02a0fe3799128f7d1dbd5ee28e21a2b58. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"45","bmw-5-series-2018-540i","2018","BMW","5 Series","540i","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2018/2018-BMW-Maintenance.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","yes","bmw-5-series-2018-530i","27","200","application/pdf","436e40aab28d758cb5e1546059cb71f02a0fe3799128f7d1dbd5ee28e21a2b58","0.88","Schedule shared across trims per manual_share_policy; official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; shared from bmw-5-series-2018-530i. OEM interval matrix explicitly includes the 3, 5 Series vehicle group. URL verification passed: HTTP 200, application/pdf, %PDF magic, 953687 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 953687 bytes, SHA-256 436e40aab28d758cb5e1546059cb71f02a0fe3799128f7d1dbd5ee28e21a2b58. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
"46","bmw-2-series-2025-230i","2025","BMW","2 Series","230i","","luxury_sedan","bmw","cbs_condition_based","B","https://www.bmwusa.com/content/dam/bmw/marketUS/common/warranty-books/2025/BMW_MY25_Maintenance_with_BEVs.pdf","","maintenance_booklet","The BMW Maintenance System / Maintenance Service Summary","no","","32","200","application/pdf","9f556e4ec58b90ae1d5e97808a45dfb379ce2768faddb638f0995ffb3fffeca0","0.90","Official US model-year BMW Maintenance booklet; extractable CBS and Maintenance Service Summary; canonical source for same-MY 2 Series trims. URL verification passed: HTTP 200, application/pdf, %PDF magic, 633540 bytes. v2 retry validation passed 2026-07-26: HTTP 200, application/pdf, %PDF magic, 633540 bytes, SHA-256 9f556e4ec58b90ae1d5e97808a45dfb379ce2768faddb638f0995ffb3fffeca0. Source discovery is valid; remaining dual_extract_mismatch state requires extractor or creator-review remediation.",""
